time,source,target,relativity
200508,41,138,0.23
200508,43,96,1.15
200508,43,106,0.35
200508,43,117,1.2
200508,43,117,1.2
200508,43,127,1.2
200508,43,138,1.15
200508,43,153,1.2
200508,43,166,1.2
200508,44,161,0.575
200508,45,161,0.575
200508,47,182,0.775
200508,48,90,0.367
200508,50,180,1.45
200508,53,90,0.367
200508,54,90,0.575
200508,54,90,0.575
200508,58,82,0.775
200508,62,108,0.575
200508,63,121,1.5
200508,65,161,0.35
200508,66,140,1.2
200508,69,81,1.2
200508,69,81,1.2
200508,70,92,0.575
200508,70,196,1.2
200508,71,122,1.5
200508,73,88,0.575
200508,74,74,1.2
200508,74,138,1.2
200508,74,161,0.575
200508,74,138,1.2
200508,74,161,0.575
200508,75,75,0.8
200508,78,186,1.15
200508,81,81,1.2
200508,81,153,1.2
200508,87,87,2.4
200508,87,158,1.2
200508,87,100,1.2
200508,87,131,0.367
200508,87,136,0.6
200508,87,136,1.2
200508,87,158,1.2
200508,87,185,1.2
200508,87,201,1.2
200508,90,90,1.15
200508,90,102,0.367
200508,90,116,0.575
200508,90,170,0.367
200508,90,116,0.575
200508,91,91,2.1
200508,91,109,0.367
200508,92,131,0.575
200508,92,176,1.15
200508,92,196,0.575
200508,96,106,0.35
200508,96,122,0.575
200508,96,138,1.15
200508,96,156,0.625
200508,96,159,1.925
200508,96,159,1.25
200508,96,159,0.675
200508,96,165,0.35
200508,96,180,1.15
200508,100,131,0.367
200508,100,136,0.6
200508,100,136,1.2
200508,100,185,1.2
200508,100,201,1.2
200508,101,160,0.35
200508,101,161,0.575
200508,103,130,0.775
200508,103,130,0.775
200508,104,158,0.23
200508,106,138,0.35
200508,108,109,0.575
200508,108,126,0.575
200508,108,173,0.575
200508,108,184,0.23
200508,108,198,0.575
200508,108,200,0.575
200508,108,203,0.575
200508,109,112,0.367
200508,112,158,0.23
200508,113,118,2.65
200508,113,187,2.65
200508,117,117,1.2
200508,117,127,1.2
200508,117,153,1.2
200508,117,166,1.2
200508,117,127,1.2
200508,117,153,1.2
200508,117,166,1.2
200508,118,187,2.65
200508,122,159,1.25
200508,122,159,1.25
200508,122,180,0.575
200508,123,158,0.23
200508,127,153,1.2
200508,127,166,1.2
200508,128,144,0.575
200508,130,130,1.55
200508,131,136,0.367
200508,131,185,0.367
200508,131,201,0.367
200508,136,136,3.0
200508,136,160,0.6
200508,136,185,0.6
200508,136,201,0.6
200508,136,160,0.6
200508,136,185,1.2
200508,136,201,1.2
200508,138,161,0.575
200508,142,164,0.383
200508,153,166,1.2
200508,154,161,0.35
200508,156,159,0.625
200508,156,159,0.625
200508,156,159,0.625
200508,156,165,0.625
200508,158,160,0.35
200508,158,167,0.23
200508,158,167,0.35
200508,159,159,1.925
200508,159,159,0.675
200508,159,180,0.575
200508,159,159,1.45
200508,159,180,0.575
200508,161,185,0.575
200508,161,201,0.575
200508,161,202,0.575
200508,162,162,0.8
200508,162,175,0.367
200508,163,163,0.7
200508,165,180,0.35
200508,167,167,0.675
200508,173,203,1.15
200508,184,198,0.26
200508,185,201,1.2
200509,2,93,0.575
200509,2,93,0.575
200509,3,24,0.35
200509,3,70,0.6
200509,3,92,0.575
200509,3,158,0.35
200509,3,196,0.6
200509,4,24,0.35
200509,4,39,0.6
200509,4,39,0.6
200509,4,100,0.6
200509,4,158,0.35
200509,5,92,0.575
200509,7,34,1.2
200509,7,39,1.2
200509,7,74,1.2
200509,7,74,1.2
200509,7,81,1.2
200509,7,138,1.2
200509,7,153,1.2
200509,7,161,1.15
200509,8,17,0.35
200509,8,96,0.35
200509,8,180,0.35
200509,8,50,1.45
200509,8,87,1.2
200509,8,100,1.2
200509,8,131,0.367
200509,8,136,1.2
200509,8,180,1.45
200509,8,185,1.2
200509,8,201,1.2
200509,9,63,1.5
200509,9,121,1.5
200509,11,93,0.575
200509,12,12,1.7
200509,12,15,1.2
200509,12,31,0.575
200509,12,48,0.367
200509,12,53,0.367
200509,12,90,1.2
200509,12,102,0.367
200509,12,108,0.575
200509,12,170,0.367
200509,12,31,0.575
200509,12,108,0.575
200509,15,48,0.367
200509,15,53,0.367
200509,15,90,1.2
200509,15,102,0.367
200509,15,170,0.367
200509,17,96,1.15
200509,17,122,0.575
200509,17,159,0.575
200509,17,159,0.575
200509,17,165,0.35
200509,17,180,1.15
200509,18,20,0.625
200509,18,24,0.35
200509,18,104,0.625
200509,18,112,0.625
200509,18,123,0.625
200509,18,135,1.45
200509,18,158,0.35
200509,20,24,0.23
200509,20,158,0.23
200509,23,28,1.35
200509,24,104,0.23
200509,24,112,0.23
200509,24,123,0.23
200509,24,158,1.15
200509,24,160,0.35
200509,24,167,0.23
200509,24,167,0.35
200509,25,43,1.2
200509,25,117,1.2
200509,25,117,1.2
200509,25,127,1.2
200509,25,130,1.15
200509,25,153,1.2
200509,25,166,1.2
200509,28,28,0.25
200509,28,28,0.25
200509,28,43,0.23
200509,28,96,0.23
200509,28,106,0.27
200509,28,138,0.23
200509,28,184,0.35
200509,28,28,1.875
200509,28,41,0.625
200509,28,43,0.58
200509,28,96,0.58
200509,28,106,0.383
200509,28,138,0.58
200509,28,41,0.625
200509,28,43,0.35
200509,28,96,0.35
200509,28,106,0.383
200509,28,138,0.35
200509,31,62,0.575
200509,31,108,1.15
200509,31,109,0.575
200509,31,126,0.575
200509,31,173,0.575
200509,31,184,0.23
200509,31,198,0.575
200509,31,200,0.575
200509,31,203,0.575
200509,32,139,0.35
200509,34,74,1.2
200509,34,74,1.2
200509,34,138,1.2
200509,34,161,0.575
200509,36,71,1.5
200509,36,122,1.5
200509,37,69,0.6
200509,37,98,0.6
200509,39,39,1.2
200509,39,100,1.2
200509,39,81,1.2
200509,39,100,1.2
200509,39,153,1.2
200509,41,43,0.23
200509,41,96,0.23
200509,41,138,0.23
200509,42,42,0.75
200509,43,96,1.15
200509,43,106,0.35
200509,43,117,1.2
200509,43,117,1.2
200509,43,127,1.2
200509,43,138,1.15
200509,43,153,1.2
200509,43,166,1.2
200509,45,161,0.575
200509,47,182,0.775
200509,48,90,0.367
200509,50,180,1.45
200509,53,90,0.367
200509,54,90,0.575
200509,54,90,0.575
200509,58,82,0.775
200509,62,108,0.575
200509,63,121,1.5
200509,65,161,0.35
200509,66,140,1.2
200509,69,81,1.2
200509,69,81,1.2
200509,70,92,0.575
200509,70,196,1.2
200509,71,122,1.5
200509,73,88,0.575
200509,74,74,1.2
200509,74,138,1.2
200509,74,161,0.575
200509,74,138,1.2
200509,74,161,0.575
200509,78,186,1.15
200509,81,81,1.2
200509,81,153,1.2
200509,87,87,2.4
200509,87,158,1.2
200509,87,100,1.2
200509,87,131,0.367
200509,87,136,1.2
200509,87,158,1.2
200509,87,185,1.2
200509,87,201,1.2
200509,90,90,1.15
200509,90,102,0.367
200509,90,116,0.575
200509,90,170,0.367
200509,90,116,0.575
200509,91,91,2.1
200509,91,109,0.367
200509,92,131,0.575
200509,92,176,1.15
200509,92,196,0.575
200509,96,106,0.35
200509,96,122,0.575
200509,96,138,1.15
200509,96,156,0.625
200509,96,159,1.925
200509,96,159,1.25
200509,96,159,0.675
200509,96,165,0.35
200509,96,180,1.15
200509,100,131,0.367
200509,100,136,1.2
200509,100,185,1.2
200509,100,201,1.2
200509,101,160,0.35
200509,101,161,0.575
200509,103,130,0.775
200509,103,130,0.775
200509,104,158,0.23
200509,106,138,0.35
200509,108,109,0.575
200509,108,126,0.575
200509,108,173,0.575
200509,108,184,0.23
200509,108,198,0.575
200509,108,200,0.575
200509,108,203,0.575
200509,109,112,0.367
200509,112,158,0.23
200509,113,118,2.65
200509,113,187,2.65
200509,117,117,1.2
200509,117,127,1.2
200509,117,153,1.2
200509,117,166,1.2
200509,117,127,1.2
200509,117,153,1.2
200509,117,166,1.2
200509,118,187,2.65
200509,122,159,1.25
200509,122,159,1.25
200509,122,180,0.575
200509,123,158,0.23
200509,127,153,1.2
200509,127,166,1.2
200509,128,144,0.575
200509,130,130,1.55
200509,131,136,0.367
200509,131,185,0.367
200509,131,201,0.367
200509,136,160,0.6
200509,136,185,1.2
200509,136,201,1.2
200509,138,161,0.575
200509,139,139,1.6
200509,142,164,0.383
200509,153,166,1.2
200509,154,161,0.35
200509,156,159,0.625
200509,156,159,0.625
200509,156,159,0.625
200509,156,165,0.625
200509,158,160,0.35
200509,158,167,0.23
200509,158,167,0.35
200509,159,159,1.925
200509,159,159,0.675
200509,159,180,0.575
200509,159,159,1.45
200509,159,180,0.575
200509,161,185,0.575
200509,161,201,0.575
200509,161,202,0.575
200509,162,162,0.8
200509,162,175,0.367
200509,163,163,0.7
200509,165,180,0.35
200509,167,167,0.675
200509,173,203,1.15
200509,184,198,0.26
200509,185,201,1.2
200510,2,11,0.575
200510,2,93,0.575
200510,2,11,0.575
200510,2,93,0.575
200510,3,24,0.35
200510,3,70,0.6
200510,3,92,0.575
200510,3,158,0.35
200510,3,196,0.6
200510,4,24,0.35
200510,4,39,0.6
200510,4,39,0.6
200510,4,100,0.6
200510,4,158,0.35
200510,5,92,0.575
200510,7,34,1.2
200510,7,39,1.2
200510,7,74,1.2
200510,7,74,1.2
200510,7,81,1.2
200510,7,138,1.2
200510,7,153,1.2
200510,7,161,1.15
200510,8,17,0.35
200510,8,96,0.35
200510,8,180,0.35
200510,8,50,1.45
200510,8,87,1.2
200510,8,100,1.2
200510,8,131,0.367
200510,8,136,1.2
200510,8,180,1.45
200510,8,185,1.2
200510,8,201,1.2
200510,9,63,1.5
200510,9,121,1.5
200510,11,11,0.575
200510,11,93,0.575
200510,11,93,1.15
200510,12,12,1.7
200510,12,15,1.2
200510,12,31,0.575
200510,12,48,0.367
200510,12,53,0.367
200510,12,90,1.2
200510,12,102,0.367
200510,12,108,0.575
200510,12,170,0.367
200510,12,31,0.575
200510,12,108,0.575
200510,15,48,0.367
200510,15,53,0.367
200510,15,90,1.2
200510,15,102,0.367
200510,15,170,0.367
200510,17,96,1.15
200510,17,122,0.575
200510,17,159,0.575
200510,17,159,0.575
200510,17,165,0.35
200510,17,180,1.15
200510,18,20,0.625
200510,18,24,0.35
200510,18,104,0.625
200510,18,112,0.625
200510,18,123,0.625
200510,18,135,1.45
200510,18,158,0.35
200510,20,24,0.23
200510,20,158,0.23
200510,23,28,1.35
200510,24,104,0.23
200510,24,112,0.23
200510,24,123,0.23
200510,24,158,1.15
200510,24,160,0.35
200510,24,167,0.23
200510,24,167,0.35
200510,25,43,1.2
200510,25,117,1.2
200510,25,117,1.2
200510,25,127,1.2
200510,25,130,1.15
200510,25,153,1.2
200510,25,166,1.2
200510,28,28,0.25
200510,28,28,0.25
200510,28,43,0.23
200510,28,96,0.23
200510,28,106,0.27
200510,28,138,0.23
200510,28,184,0.35
200510,28,28,1.875
200510,28,41,0.625
200510,28,43,0.58
200510,28,96,0.58
200510,28,106,0.383
200510,28,138,0.58
200510,28,41,0.625
200510,28,43,0.35
200510,28,96,0.35
200510,28,106,0.383
200510,28,138,0.35
200510,31,62,0.575
200510,31,108,1.15
200510,31,109,0.575
200510,31,126,0.575
200510,31,173,0.575
200510,31,184,0.23
200510,31,198,0.575
200510,31,200,0.575
200510,31,203,0.575
200510,34,74,1.2
200510,34,74,1.2
200510,34,138,1.2
200510,34,161,0.575
200510,36,71,1.5
200510,36,122,1.5
200510,37,69,0.6
200510,37,98,0.6
200510,39,39,1.2
200510,39,100,1.2
200510,39,81,1.2
200510,39,100,1.2
200510,39,153,1.2
200510,41,43,0.23
200510,41,96,0.23
200510,41,138,0.23
200510,43,96,1.15
200510,43,106,0.35
200510,43,117,1.2
200510,43,117,1.2
200510,43,127,1.2
200510,43,138,1.15
200510,43,153,1.2
200510,43,166,1.2
200510,45,161,0.575
200510,47,182,0.775
200510,48,90,0.367
200510,50,180,1.45
200510,53,90,0.367
200510,54,90,0.575
200510,54,90,0.575
200510,58,82,0.775
200510,62,108,0.575
200510,63,121,1.5
200510,65,161,0.35
200510,66,140,1.2
200510,69,81,1.2
200510,69,81,1.2
200510,70,92,0.575
200510,70,196,1.2
200510,71,122,1.5
200510,73,88,0.575
200510,74,74,1.2
200510,74,138,1.2
200510,74,161,0.575
200510,74,138,1.2
200510,74,161,0.575
200510,78,186,1.15
200510,81,81,1.2
200510,81,153,1.2
200510,87,87,2.4
200510,87,158,1.2
200510,87,100,1.2
200510,87,131,0.367
200510,87,136,1.2
200510,87,158,1.2
200510,87,185,1.2
200510,87,201,1.2
200510,90,90,1.15
200510,90,102,0.367
200510,90,116,0.575
200510,90,170,0.367
200510,90,116,0.575
200510,91,91,2.1
200510,91,109,0.367
200510,92,131,0.575
200510,92,176,1.15
200510,92,196,0.575
200510,96,106,0.35
200510,96,122,0.575
200510,96,138,1.15
200510,96,156,0.625
200510,96,159,1.925
200510,96,159,1.25
200510,96,159,0.675
200510,96,165,0.35
200510,96,180,1.15
200510,100,131,0.367
200510,100,136,1.2
200510,100,185,1.2
200510,100,201,1.2
200510,101,160,0.35
200510,101,161,0.575
200510,103,130,0.775
200510,103,130,0.775
200510,104,158,0.23
200510,106,138,0.35
200510,108,109,0.575
200510,108,126,0.575
200510,108,173,0.575
200510,108,184,0.23
200510,108,198,0.575
200510,108,200,0.575
200510,108,203,0.575
200510,109,112,0.367
200510,112,158,0.23
200510,113,118,2.65
200510,113,187,2.65
200510,117,117,1.2
200510,117,127,1.2
200510,117,153,1.2
200510,117,166,1.2
200510,117,127,1.2
200510,117,153,1.2
200510,117,166,1.2
200510,118,187,2.65
200510,122,159,1.25
200510,122,159,1.25
200510,122,180,0.575
200510,123,158,0.23
200510,127,153,1.2
200510,127,166,1.2
200510,128,144,0.575
200510,130,130,1.55
200510,131,136,0.367
200510,131,185,0.367
200510,131,201,0.367
200510,136,160,0.6
200510,136,185,1.2
200510,136,201,1.2
200510,138,161,0.575
200510,142,164,0.383
200510,153,166,1.2
200510,154,161,0.35
200510,156,159,0.625
200510,156,159,0.625
200510,156,159,0.625
200510,156,165,0.625
200510,158,160,0.35
200510,158,167,0.23
200510,158,167,0.35
200510,159,159,1.925
200510,159,159,0.675
200510,159,180,0.575
200510,159,159,1.45
200510,159,180,0.575
200510,161,185,0.575
200510,161,201,0.575
200510,161,202,0.575
200510,162,162,0.8
200510,162,175,0.367
200510,163,163,0.7
200510,165,180,0.35
200510,167,167,0.675
200510,173,203,1.15
200510,184,198,0.26
200510,185,201,1.2
200511,2,11,0.575
200511,2,93,0.575
200511,2,11,0.575
200511,2,93,0.575
200511,3,24,0.35
200511,3,70,0.6
200511,3,92,0.575
200511,3,158,0.35
200511,3,196,0.6
200511,4,24,0.35
200511,4,39,0.6
200511,4,39,0.6
200511,4,100,0.6
200511,4,158,0.35
200511,5,92,0.575
200511,7,34,1.2
200511,7,39,1.2
200511,7,74,1.2
200511,7,74,1.2
200511,7,81,1.2
200511,7,138,1.2
200511,7,153,1.2
200511,7,161,1.15
200511,8,17,0.35
200511,8,96,0.35
200511,8,180,0.35
200511,8,50,1.45
200511,8,87,1.2
200511,8,100,1.2
200511,8,131,0.367
200511,8,136,1.2
200511,8,180,1.45
200511,8,185,1.2
200511,8,201,1.2
200511,9,63,1.5
200511,9,121,1.5
200511,11,93,1.15
200511,12,12,1.7
200511,12,15,1.2
200511,12,31,0.575
200511,12,48,0.367
200511,12,53,0.367
200511,12,90,1.2
200511,12,102,0.367
200511,12,108,0.575
200511,12,170,0.367
200511,12,31,0.575
200511,12,108,0.575
200511,15,48,0.367
200511,15,53,0.367
200511,15,90,1.2
200511,15,102,0.367
200511,15,170,0.367
200511,17,96,1.15
200511,17,122,0.575
200511,17,159,0.575
200511,17,159,0.575
200511,17,165,0.35
200511,17,180,1.15
200511,18,20,0.625
200511,18,24,0.35
200511,18,104,0.625
200511,18,112,0.625
200511,18,123,0.625
200511,18,135,1.45
200511,18,158,0.35
200511,20,24,0.23
200511,20,158,0.23
200511,23,28,1.35
200511,24,104,0.23
200511,24,112,0.23
200511,24,123,0.23
200511,24,158,1.15
200511,24,160,0.35
200511,24,167,0.23
200511,24,167,0.35
200511,25,43,1.2
200511,25,117,1.2
200511,25,117,1.2
200511,25,127,1.2
200511,25,130,1.15
200511,25,153,1.2
200511,25,166,1.2
200511,28,28,0.25
200511,28,28,0.25
200511,28,43,0.23
200511,28,96,0.23
200511,28,106,0.27
200511,28,138,0.23
200511,28,184,0.35
200511,28,28,1.875
200511,28,41,0.625
200511,28,43,0.58
200511,28,96,0.58
200511,28,106,0.383
200511,28,138,0.58
200511,28,41,0.625
200511,28,43,0.35
200511,28,96,0.35
200511,28,106,0.383
200511,28,138,0.35
200511,31,62,0.575
200511,31,108,1.15
200511,31,109,0.575
200511,31,126,0.575
200511,31,173,0.575
200511,31,184,0.23
200511,31,198,0.575
200511,31,200,0.575
200511,31,203,0.575
200511,34,74,1.2
200511,34,74,1.2
200511,34,138,1.2
200511,34,161,0.575
200511,36,71,1.5
200511,36,122,1.5
200511,37,69,0.6
200511,37,98,0.6
200511,39,39,1.2
200511,39,100,1.2
200511,39,81,1.2
200511,39,100,1.2
200511,39,153,1.2
200511,41,43,0.23
200511,41,96,0.23
200511,41,138,0.23
200511,43,96,1.15
200511,43,106,0.35
200511,43,117,1.2
200511,43,117,1.2
200511,43,127,1.2
200511,43,138,1.15
200511,43,153,1.2
200511,43,166,1.2
200511,45,161,0.575
200511,47,182,0.775
200511,48,90,0.367
200511,50,180,1.45
200511,53,90,0.367
200511,54,90,0.575
200511,54,90,0.575
200511,58,82,0.775
200511,62,108,0.575
200511,63,121,1.5
200511,65,161,0.35
200511,66,140,1.2
200511,69,81,1.2
200511,69,81,1.2
200511,70,92,0.575
200511,70,196,1.2
200511,71,122,1.5
200511,73,88,0.575
200511,74,74,1.2
200511,74,138,1.2
200511,74,161,0.575
200511,74,138,1.2
200511,74,161,0.575
200511,78,186,1.15
200511,81,81,1.2
200511,81,153,1.2
200511,87,87,2.4
200511,87,158,1.2
200511,87,100,1.2
200511,87,131,0.367
200511,87,136,1.2
200511,87,158,1.2
200511,87,185,1.2
200511,87,201,1.2
200511,90,90,1.15
200511,90,102,0.367
200511,90,116,0.575
200511,90,170,0.367
200511,90,116,0.575
200511,91,91,2.1
200511,91,109,0.367
200511,92,131,0.575
200511,92,176,1.15
200511,92,196,0.575
200511,96,106,0.35
200511,96,122,0.575
200511,96,122,0.675
200511,96,138,1.15
200511,96,156,0.625
200511,96,159,1.925
200511,96,159,1.25
200511,96,159,0.675
200511,96,165,0.35
200511,96,180,1.15
200511,100,131,0.367
200511,100,136,1.2
200511,100,185,1.2
200511,100,201,1.2
200511,101,160,0.35
200511,101,161,0.575
200511,103,130,0.775
200511,103,130,0.775
200511,104,158,0.23
200511,106,138,0.35
200511,108,109,0.575
200511,108,126,0.575
200511,108,173,0.575
200511,108,184,0.23
200511,108,198,0.575
200511,108,200,0.575
200511,108,203,0.575
200511,109,112,0.367
200511,112,158,0.23
200511,113,118,2.65
200511,113,187,2.65
200511,117,117,1.2
200511,117,127,1.2
200511,117,153,1.2
200511,117,166,1.2
200511,117,127,1.2
200511,117,153,1.2
200511,117,166,1.2
200511,118,187,2.65
200511,122,159,1.25
200511,122,159,1.25
200511,122,180,0.575
200511,122,156,0.625
200511,122,159,0.675
200511,123,158,0.23
200511,127,153,1.2
200511,127,166,1.2
200511,128,144,0.575
200511,130,130,1.55
200511,131,136,0.367
200511,131,185,0.367
200511,131,201,0.367
200511,136,160,0.6
200511,136,185,1.2
200511,136,201,1.2
200511,138,161,0.575
200511,142,164,0.383
200511,153,166,1.2
200511,154,161,0.35
200511,156,159,0.625
200511,156,159,0.625
200511,156,159,0.625
200511,156,165,0.625
200511,158,160,0.35
200511,158,167,0.23
200511,158,167,0.35
200511,159,159,1.925
200511,159,159,0.675
200511,159,180,0.575
200511,159,159,1.45
200511,159,180,0.575
200511,161,185,0.575
200511,161,201,0.575
200511,161,202,0.575
200511,162,162,0.8
200511,162,175,0.367
200511,163,163,0.7
200511,165,180,0.35
200511,167,167,0.675
200511,173,203,1.15
200511,184,198,0.26
200511,185,201,1.2
200511,192,192,1.25
200512,2,11,0.575
200512,2,93,0.575
200512,2,11,0.575
200512,2,93,0.575
200512,3,24,0.35
200512,3,70,0.6
200512,3,92,0.575
200512,3,158,0.35
200512,3,196,0.6
200512,4,24,0.35
200512,4,39,0.6
200512,4,39,0.6
200512,4,100,0.6
200512,4,158,0.35
200512,5,92,0.575
200512,7,34,1.2
200512,7,39,1.2
200512,7,74,1.2
200512,7,74,1.2
200512,7,81,1.2
200512,7,138,1.2
200512,7,153,1.2
200512,7,161,1.15
200512,8,17,0.35
200512,8,96,0.35
200512,8,180,0.35
200512,8,50,1.45
200512,8,87,1.2
200512,8,100,1.2
200512,8,131,0.367
200512,8,136,1.2
200512,8,180,1.45
200512,8,185,1.2
200512,8,201,1.2
200512,9,63,1.5
200512,9,121,1.5
200512,11,93,1.15
200512,12,12,1.7
200512,12,15,1.2
200512,12,31,0.575
200512,12,48,0.367
200512,12,53,0.367
200512,12,90,1.2
200512,12,102,0.367
200512,12,108,0.575
200512,12,170,0.367
200512,12,31,0.575
200512,12,108,0.575
200512,15,48,0.367
200512,15,53,0.367
200512,15,90,1.2
200512,15,102,0.367
200512,15,170,0.367
200512,17,96,1.15
200512,17,159,0.575
200512,17,159,0.575
200512,17,165,0.35
200512,17,180,1.15
200512,18,20,0.625
200512,18,24,0.35
200512,18,104,0.625
200512,18,112,0.625
200512,18,123,0.625
200512,18,135,1.45
200512,18,158,0.35
200512,20,24,0.23
200512,20,158,0.23
200512,23,28,1.35
200512,24,104,0.23
200512,24,112,0.23
200512,24,123,0.23
200512,24,158,1.15
200512,24,160,0.35
200512,24,167,0.23
200512,24,167,0.35
200512,25,43,1.2
200512,25,117,1.2
200512,25,117,1.2
200512,25,127,1.2
200512,25,130,1.15
200512,25,153,1.2
200512,25,166,1.2
200512,28,28,0.25
200512,28,28,0.25
200512,28,43,0.23
200512,28,96,0.23
200512,28,106,0.27
200512,28,138,0.23
200512,28,184,0.35
200512,28,28,1.875
200512,28,41,0.625
200512,28,43,0.58
200512,28,96,0.58
200512,28,106,0.383
200512,28,138,0.58
200512,28,41,0.625
200512,28,43,0.35
200512,28,96,0.35
200512,28,106,0.383
200512,28,138,0.35
200512,31,62,0.575
200512,31,108,1.15
200512,31,109,0.575
200512,31,126,0.575
200512,31,173,0.575
200512,31,184,0.23
200512,31,198,0.575
200512,31,200,0.575
200512,31,203,0.575
200512,34,74,1.2
200512,34,74,1.2
200512,34,138,1.2
200512,34,161,0.575
200512,36,71,1.5
200512,37,69,0.6
200512,37,98,0.6
200512,39,39,1.2
200512,39,100,1.2
200512,39,81,1.2
200512,39,100,1.2
200512,39,153,1.2
200512,41,43,0.23
200512,41,96,0.23
200512,41,138,0.23
200512,43,96,1.15
200512,43,106,0.35
200512,43,117,1.2
200512,43,117,1.2
200512,43,127,1.2
200512,43,138,1.15
200512,43,153,1.2
200512,43,166,1.2
200512,45,161,0.575
200512,47,182,0.775
200512,48,90,0.367
200512,50,180,1.45
200512,53,90,0.367
200512,54,90,0.575
200512,54,90,0.575
200512,58,82,0.775
200512,62,108,0.575
200512,63,121,1.5
200512,65,161,0.35
200512,66,140,1.2
200512,69,81,1.2
200512,69,81,1.2
200512,70,92,0.575
200512,70,196,1.2
200512,73,88,0.575
200512,74,74,1.2
200512,74,138,1.2
200512,74,161,0.575
200512,74,138,1.2
200512,74,161,0.575
200512,78,186,1.15
200512,81,81,1.2
200512,81,153,1.2
200512,87,87,2.4
200512,87,158,1.2
200512,87,100,1.2
200512,87,131,0.367
200512,87,136,1.2
200512,87,158,1.2
200512,87,185,1.2
200512,87,201,1.2
200512,90,90,1.15
200512,90,102,0.367
200512,90,116,0.575
200512,90,170,0.367
200512,90,116,0.575
200512,91,91,2.1
200512,91,109,0.367
200512,92,131,0.575
200512,92,176,1.15
200512,92,196,0.575
200512,93,125,1.2
200512,96,106,0.35
200512,96,122,0.675
200512,96,138,1.15
200512,96,156,0.625
200512,96,159,1.925
200512,96,159,1.25
200512,96,159,0.675
200512,96,165,0.35
200512,96,180,1.15
200512,100,131,0.367
200512,100,136,1.2
200512,100,185,1.2
200512,100,201,1.2
200512,101,101,1.55
200512,101,160,0.35
200512,101,161,0.575
200512,101,160,1.15
200512,101,161,0.575
